SKU|CORE DEPOSIT|CF SHIPPING|SBOX|Available|BRANDNAME|PACKAGE|SHIPPINGTYPE|Templates|forname1|forname2|Core|Valid|Price|Height|Length|Width|Weight|UPC|DATA SOURCE|IN STOCK|MainProduct|VENDORID
142.62569|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|35|True|79.78|5.38|9.38|7.25|6.50|805890404705|||M|
142.62557|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|65|True|80.21|5.38|9.38|7.25|8.00|805890400745|||M|
142.62558|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|65|True|80.21|5.38|9.38|7.25|8.00|805890401155|||M|
142.62559|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|35|True|86.16|5.38|9.38|7.25|8.00|805890401445|||M|
142.62560|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|35|False|86.16|5.38|9.38|7.25|8.00|805890401735|||M|
142.62547|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|25|True|90.65|5.38|9.38|7.25|8.00|805890391425|||M|
142.62548|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|25|True|90.65|5.38|9.38|7.25|8.00|805890391715|||M|
142.62129|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|15|True|58.08|5.38|9.38|7.25|13.00|805890353805|||M|
142.62130|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|15|False|58.08|5.38|9.38|7.25|13.00|805890354215|||M|
146.45013|||||Centric®|||Centric Steel Aluminum Caliper Piston|Steel Aluminum|Caliper Piston|||18.24|2.00|4.00|9.00|1.40|805890308911|||M|
146.45019|||||Centric®|||Centric Steel Aluminum Caliper Piston|Steel Aluminum|Caliper Piston|||14.83|2.00|4.00|9.00|1.40|805890436379|||M|
146.45009|||||Centric®|||Centric Steel Aluminum Caliper Piston|Steel Aluminum|Caliper Piston|||17.74|2.00|4.00|9.00|1.40|805890300236|||M|
146.54027|||||Centric®|||Centric Steel Aluminum Caliper Piston|Steel Aluminum|Caliper Piston|||29.56|3.10|6.40|4.00|0.90|805890154631|||M|
146.47001|||||Centric®|||Centric Steel Aluminum Caliper Piston|Steel Aluminum|Caliper Piston|||21.64|4.00|13.00|10.00|6.00||||M|
146.54062|||||Centric®|||Centric Steel Aluminum Caliper Piston|Steel Aluminum|Caliper Piston|||15.71|4.00|13.00|10.00|6.00||||M|
150.66404|||||Centric®|||Centric Brake Hose||Brake Hose||False|11.16|1.50|7.00|6.00|0.30|805890533153|||M|
141.66001|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|20|True|20.01|5.38|9.38|7.25|11.00|805890126812|||M|
141.66002|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|20|True|20.01|5.38|9.38|7.25|11.00|805890126829|||M|
141.66003|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|50|True|40.15|5.75|11.75|7.75|22.00|805890127031|||M|
141.66004|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|50|True|40.15|5.75|11.75|7.75|22.00|805890127048|||M|
142.62099|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|40|True|86.57|5.38|9.38|7.25|10.00|805890340935|||M|
142.62100|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|40|False|86.57|5.38|9.38|7.25|10.00|805890341055|||M|
142.62068|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|10|True|41.06|5.38|9.38|7.25|7.00|805890322825|||M|
142.62067|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|10|True|41.06|5.38|9.38|7.25|7.00|805890322535|||M|
141.66039|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|50|True|57.61|5.38|9.38|7.25|11.80|805890213802|||M|
141.66040|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|50|False|57.61|5.38|9.38|7.25|11.80|805890214212|||M|
141.66043|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|45|True|43.80|5.38|9.38|7.25|12.80|805890560241|||M|
141.66044|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|45|True|43.80|5.38|9.38|7.25|13.80|805890560531|||M|
141.66018|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|20|True|26.30|5.38|9.38|7.25|11.00|805890126942|||M|
141.66007|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|30|True|40.02|5.75|11.75|7.75|16.00|805890127055|||M|
141.66008|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|30|True|40.02|5.75|11.75|7.75|16.00|805890127062|||M|
141.66017|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|20|True|26.30|5.38|9.38|7.25|11.00|805890126935|||M|
141.66506|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|45|True|52.10|5.75|11.75|7.75|10.00|805890166962|||M|
141.66519|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|60|True|58.53|5.75|11.75|7.75|10.00|805890195535|||M|
141.66520|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|60|False|58.53|5.75|11.75|7.75|10.00|805890195542|||M|
141.66521|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|45|True|48.84|5.38|9.38|7.25|8.00|805890195559|||M|
141.66522|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|45|True|48.84|5.38|9.38|7.25|8.00|805890195566|||M|
141.66523|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|50|True|63.47|5.38|9.38|7.25|4.30|805890214502|||M|
141.66524|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|50|True|63.47|5.38|9.38|7.25|4.50|805890215202|||M|
141.66051|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|60|True|43.80|5.38|9.38|7.25|17.42|805890528760|||M|
141.66052|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|60|True|43.80|5.38|9.38|7.25|17.42|805890528777|||M|
141.66503|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|45|True|41.97|5.38|9.38|7.25|7.00|805890127093|||M|
141.66504|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|45|True|41.97|5.38|9.38|7.25|7.00|805890127109|||M|
141.66505|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|45|True|52.10|5.75|11.75|7.75|10.00|805890166955|||M|
141.66530|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|65|False|63.47|5.38|9.38|7.25|8.50|805890299370|||M|
141.66529|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|65|True|63.47|5.38|9.38|7.25|8.80|805890299363|||M|
143.22006|||||Centric®|||Centric Caliper Friction Repair Kit||Caliper Friction Repair Kit|||10.10|2.00|4.00|9.00|0.10|805890069850|||M|
150.66370|||||Centric®|||Centric Brake Hose||Brake Hose||False|15.41|1.50|7.00|6.00|0.35|805890306788|||M|
150.66372|||||Centric®|||Centric Brake Hose||Brake Hose||False|10.10|1.50|7.00|6.00|0.30|805890338352|||M|
150.66391|||||Centric®|||Centric Brake Hose||Brake Hose||False|11.16|1.50|7.00|6.00|1.00|805890436102|||M|
150.66393|||||Centric®|||Centric Brake Hose||Brake Hose||False|14.83|1.50|7.00|6.00|0.45|805890469087|||M|
150.66358|||||Centric®|||Centric Brake Hose||Brake Hose||False|11.65|1.50|7.00|6.00|0.30|805890254102|||M|
150.62164|||||Centric®|||Centric Brake Hose||Brake Hose||False|18.24|1.50|7.00|6.00|0.40|805890664130|||M|
150.62165|||||Centric®|||Centric Brake Hose||Brake Hose||False|18.24|1.50|7.00|6.00|0.40|805890664147|||M|
150.62153|||||Centric®|||Centric Brake Hose||Brake Hose||False|23.16|1.50|7.00|6.00|0.60|805890436577|||M|
150.62150|||||Centric®|||Centric Brake Hose||Brake Hose||False|18.24|1.50|7.00|6.00|1.40|805890436072|||M|
150.62154|||||Centric®|||Centric Brake Hose||Brake Hose||False|23.16|1.50|7.00|6.00|1.40|805890436584|||M|
150.62149|||||Centric®|||Centric Brake Hose||Brake Hose||False|18.24|1.50|7.00|6.00|1.40|805890436065|||M|
150.62139|||||Centric®|||Centric Brake Hose||Brake Hose||False|18.24|1.50|7.00|6.00|0.45|805890247463|||M|
150.62140|||||Centric®|||Centric Brake Hose||Brake Hose||False|18.24|1.50|7.00|6.00|0.45|805890247470|||M|
150.62108|||||Centric®|||Centric Brake Hose||Brake Hose||False|17.53|1.50|7.00|6.00|0.50|805890194804|||M|
150.62109|||||Centric®|||Centric Brake Hose||Brake Hose||False|17.53|1.50|7.00|6.00|0.50|805890194811|||M|
150.62104|||||Centric®|||Centric Brake Hose||Brake Hose||False|29.07|1.50|7.00|6.00|1.00|805890171331|||M|
150.62105|||||Centric®|||Centric Brake Hose||Brake Hose||False|29.07|1.50|7.00|6.00|0.50|805890171348|||M|
150.62116|||||Centric®|||Centric Brake Hose||Brake Hose||False|17.25|1.50|7.00|6.00|0.40|805890240532|||M|
150.62117|||||Centric®|||Centric Brake Hose||Brake Hose||False|17.25|1.50|7.00|6.00|0.40|805890240822|||M|
150.62118|||||Centric®|||Centric Brake Hose||Brake Hose||False|23.16|1.50|7.00|6.00|0.65|805890241232|||M|
150.62119|||||Centric®|||Centric Brake Hose||Brake Hose||False|23.16|1.50|7.00|6.00|0.65|805890241522|||M|
150.62127|||||Centric®|||Centric Brake Hose||Brake Hose||False|24.15|1.50|7.00|6.00|0.75|805890343431|||M|
150.62128|||||Centric®|||Centric Brake Hose||Brake Hose||False|24.15|1.50|7.00|6.00|0.70|805890343721|||M|
150.62057|||||Centric®|||Centric Brake Hose||Brake Hose||True|16.72|1.50|7.00|6.00|0.30|805890086345|||M|
150.62058|||||Centric®|||Centric Brake Hose||Brake Hose||False|16.72|1.50|7.00|6.00|0.30|805890086352|||M|
150.62027|||||Centric®|||Centric Brake Hose||Brake Hose||False|12.22|1.50|7.00|6.00|0.30|805890086048|||M|
150.62030|||||Centric®|||Centric Brake Hose||Brake Hose||False|11.65|1.50|7.00|6.00|0.50|805890086079|||M|
150.62031|||||Centric®|||Centric Brake Hose||Brake Hose||True|11.65|1.50|7.00|6.00|0.30|805890086086|||M|
117.66013|||||Centric®|||Centric Disc Brake Hardware||Disc Brake Hardware||True|12.64|2.00|9.00|6.00|0.20|805890074502|||M|
117.66017|||||Centric®|||Centric Disc Brake Hardware||Disc Brake Hardware||True|10.51|2.00|9.00|6.00|0.50|805890194354|||M|
117.66018|||||Centric®|||Centric Disc Brake Hardware||Disc Brake Hardware||True|15.41|2.00|9.00|6.00|0.50|805890194361|||M|
117.66021|||||Centric®|||Centric Disc Brake Hardware||Disc Brake Hardware||True|9.52|2.00|9.00|6.00|0.20|805890355311|||M|
117.66022|||||Centric®|||Centric Disc Brake Hardware||Disc Brake Hardware||True|17.25|2.00|9.00|6.00|0.40|805890298885|||M|
117.66008|||||Centric®|||Centric Disc Brake Hardware||Disc Brake Hardware||True|11.16|2.00|9.00|6.00|0.20|805890102083|||M|
117.66009|||||Centric®|||Centric Disc Brake Hardware||Disc Brake Hardware||True|11.57|2.00|9.00|6.00|0.20|805890102090|||M|
117.66010|||||Centric®|||Centric Disc Brake Hardware||Disc Brake Hardware||False|16.96|2.00|9.00|6.00|0.20|805890102106|||M|
117.66025|||||Centric®|||Centric Disc Brake Hardware||Disc Brake Hardware||False|9.83|2.00|9.00|6.00|0.25|805890528326|||M|
143.66013|||||Centric®|||Centric Caliper Friction Repair Kit||Caliper Friction Repair Kit|||8.86|2.00|4.00|9.00|0.10|805890072874|||M|
143.66018|||||Centric®|||Centric Caliper Friction Repair Kit||Caliper Friction Repair Kit|||4.14|2.00|4.00|9.00|0.10|805890223412|||M|
143.66019|||||Centric®|||Centric Caliper Friction Repair Kit||Caliper Friction Repair Kit|||5.32|2.00|4.00|9.00|0.10|805890223702|||M|
143.66021|||||Centric®|||Centric Caliper Friction Repair Kit||Caliper Friction Repair Kit|||6.50|2.00|4.00|9.00|0.10|805890283133|||M|
143.66023|||||Centric®|||Centric Caliper Friction Repair Kit||Caliper Friction Repair Kit|||5.32|2.00|4.00|9.00|0.40|805890299400|||M|
143.35019|||||Centric®|||Centric Caliper Friction Repair Kit||Caliper Friction Repair Kit|||27.56|2.00|4.00|9.00|0.10|805890070450|||M|
143.35022|||||Centric®|||Centric Caliper Friction Repair Kit||Caliper Friction Repair Kit|||10.10|2.00|4.00|9.00|0.10|805890070467|||M|
143.66006|||||Centric®|||Centric Caliper Friction Repair Kit||Caliper Friction Repair Kit|||5.86|2.00|4.00|9.00|0.10|805890072805|||M|
143.66011|||||Centric®|||Centric Caliper Friction Repair Kit||Caliper Friction Repair Kit|||8.86|2.00|4.00|9.00|0.10|805890072850|||M|
143.66012|||||Centric®|||Centric Caliper Friction Repair Kit||Caliper Friction Repair Kit|||7.04|2.00|4.00|9.00|0.10|805890072867|||M|
142.36013|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|25|True|63.01|5.38|9.38|7.25|14.00|805890340928|||M|
142.36014|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|25|True|63.01|5.38|9.38|7.25|14.00|805890341048|||M|
142.36501|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|20|True|81.56|5.38|9.38|7.25|8.00|805890341338|||M|
142.36502|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|20|True|81.56|5.38|9.38|7.25|8.00|805890341628|||M|
142.36503|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|50|True|81.56|5.38|9.38|7.25|7.00|805890341918|||M|
142.36504|||||Centric®|||Centric Posi Quiet Loaded Brake Caliper|Posi Quiet™|Loaded Brake Caliper|50|True|81.56|5.38|9.38|7.25|7.00|805890342038|||M|
150.66053|||||Centric®|||Centric Brake Hose||Brake Hose||False|17.70|1.50|7.00|6.00|0.30|805890091165|||M|
150.66054|||||Centric®|||Centric Brake Hose||Brake Hose||False|17.70|1.50|7.00|6.00|0.30|805890091172|||M|
150.66055|||||Centric®|||Centric Brake Hose||Brake Hose||False|9.40|1.50|7.00|6.00|0.30|805890091189|||M|
150.66056|||||Centric®|||Centric Brake Hose||Brake Hose||False|11.57|1.50|7.00|6.00|0.40|805890091196|||M|
150.66057|||||Centric®|||Centric Brake Hose||Brake Hose||False|11.57|1.50|7.00|6.00|0.40|805890091202|||M|
150.66058|||||Centric®|||Centric Brake Hose||Brake Hose||False|11.16|1.50|7.00|6.00|0.30|805890091219|||M|
150.66059|||||Centric®|||Centric Brake Hose||Brake Hose||False|11.16|1.50|7.00|6.00|0.30|805890091226|||M|
150.66060|||||Centric®|||Centric Brake Hose||Brake Hose||False|13.77|1.50|7.00|6.00|0.30|805890091233|||M|
150.66061|||||Centric®|||Centric Brake Hose||Brake Hose||False|13.77|1.50|7.00|6.00|0.30|805890091240|||M|
150.66064|||||Centric®|||Centric Brake Hose||Brake Hose||True|17.53|1.50|7.00|6.00|0.60|805890091271|||M|
150.66065|||||Centric®|||Centric Brake Hose||Brake Hose||True|17.53|1.50|7.00|6.00|0.60|805890091288|||M|
150.66066|||||Centric®|||Centric Brake Hose||Brake Hose||False|17.25|1.50|7.00|6.00|0.50|805890091295|||M|
150.66067|||||Centric®|||Centric Brake Hose||Brake Hose||False|19.61|1.50|7.00|6.00|0.50|805890091301|||M|
150.66068|||||Centric®|||Centric Brake Hose||Brake Hose||False|15.89|1.50|7.00|6.00|0.60|805890091318|||M|
150.66069|||||Centric®|||Centric Brake Hose||Brake Hose||False|15.89|1.50|7.00|6.00|0.60|805890091325|||M|
150.66072|||||Centric®|||Centric Brake Hose||Brake Hose||False|15.82|1.50|7.00|6.00|0.50|805890091356|||M|
150.66073|||||Centric®|||Centric Brake Hose||Brake Hose||False|15.82|1.50|7.00|6.00|0.50|805890091363|||M|
150.66074|||||Centric®|||Centric Brake Hose||Brake Hose||False|16.47|1.50|7.00|6.00|0.30|805890091370|||M|
150.66075|||||Centric®|||Centric Brake Hose||Brake Hose||False|16.47|1.50|7.00|6.00|0.30|805890091387|||M|
150.66078|||||Centric®|||Centric Brake Hose||Brake Hose||False|11.65|1.50|7.00|6.00|0.20|805890091417|||M|
150.66079|||||Centric®|||Centric Brake Hose||Brake Hose||False|14.83|1.50|7.00|6.00|0.50|805890091424|||M|
150.66080|||||Centric®|||Centric Brake Hose||Brake Hose||False|14.83|1.50|7.00|6.00|0.50|805890091431|||M|
150.66081|||||Centric®|||Centric Brake Hose||Brake Hose||False|19.67|1.50|7.00|6.00|0.50|805890091448|||M|
150.66082|||||Centric®|||Centric Brake Hose||Brake Hose||False|19.67|1.50|7.00|6.00|0.50|805890091455|||M|
150.66083|||||Centric®|||Centric Brake Hose||Brake Hose||False|17.53|1.50|7.00|6.00|0.50|805890091462|||M|
150.66085|||||Centric®|||Centric Brake Hose||Brake Hose||False|25.13|1.50|7.00|6.00|0.50|805890091486|||M|
150.66086|||||Centric®|||Centric Brake Hose||Brake Hose||False|25.13|1.50|7.00|6.00|0.50|805890091493|||M|
150.66087|||||Centric®|||Centric Brake Hose||Brake Hose||False|13.77|1.50|7.00|6.00|0.30|805890091509|||M|
150.66088|||||Centric®|||Centric Brake Hose||Brake Hose||False|13.77|1.50|7.00|6.00|0.30|805890091516|||M|
150.66090|||||Centric®|||Centric Brake Hose||Brake Hose||False|16.47|1.50|7.00|6.00|0.50|805890150121|||M|
150.66091|||||Centric®|||Centric Brake Hose||Brake Hose||False|16.47|1.50|7.00|6.00|0.50|805890150138|||M|
150.66092|||||Centric®|||Centric Brake Hose||Brake Hose||True|11.57|1.50|7.00|6.00|0.50|805890150145|||M|
150.66093|||||Centric®|||Centric Brake Hose||Brake Hose||False|11.16|1.50|7.00|6.00|0.50|805890150152|||M|
145.60014|||||Centric®|||Centric Phenolic Caliper Piston|Phenolic|Caliper Piston|||13.28|4.00|13.00|10.00|6.00||||M|
145.60008|||||Centric®|||Centric Phenolic Caliper Piston|Phenolic|Caliper Piston|||10.58|2.00|4.00|9.00|0.50|805890431442|||M|
145.57008|||||Centric®|||Centric Phenolic Caliper Piston|Phenolic|Caliper Piston|||12.22|4.00|13.00|10.00|6.00||||M|
145.60005|||||Centric®|||Centric Phenolic Caliper Piston|Phenolic|Caliper Piston|||14.35|2.00|4.00|9.00|0.45|805890243779|||M|
145.45002|||||Centric®|||Centric Phenolic Caliper Piston|Phenolic|Caliper Piston|||9.40|2.00|4.00|9.00|0.25|805890339359|||M|
145.46001|||||Centric®|||Centric Phenolic Caliper Piston|Phenolic|Caliper Piston|||7.68|2.00|4.00|9.00|0.25|805890318736|||M|
145.51007|||||Centric®|||Centric Phenolic Caliper Piston|Phenolic|Caliper Piston|||12.22|2.00|4.00|9.00|0.45|805890241515|||M|
145.48022|||||Centric®|||Centric Phenolic Caliper Piston|Phenolic|Caliper Piston|||11.16|4.00|13.00|10.00|6.00||||M|
145.48016|||||Centric®|||Centric Phenolic Caliper Piston|Phenolic|Caliper Piston|||8.86|2.00|4.00|9.00|0.25|805890430988|||M|
145.54012|||||Centric®|||Centric Phenolic Caliper Piston|Phenolic|Caliper Piston|||12.74|2.00|4.00|9.00|1.50|805890628507|||M|
145.54002|||||Centric®|||Centric Phenolic Caliper Piston|Phenolic|Caliper Piston|||11.57|2.00|4.00|9.00|0.50|805890318538|||M|
145.44003|||||Centric®|||Centric Phenolic Caliper Piston|Phenolic|Caliper Piston|||13.28|2.00|4.00|9.00|0.45|805890240815|||M|
150.66344|||||Centric®|||Centric Brake Hose||Brake Hose||False|14.35|1.50|7.00|6.00|0.40|805890171959|||M|
150.66345|||||Centric®|||Centric Brake Hose||Brake Hose||False|17.25|1.50|7.00|6.00|0.50|805890195115|||M|
150.66346|||||Centric®|||Centric Brake Hose||Brake Hose||False|17.25|1.50|7.00|6.00|0.35|805890195122|||M|
150.66340|||||Centric®|||Centric Brake Hose||Brake Hose||False|17.70|1.50|7.00|6.00|0.35|805890171911|||M|
150.66341|||||Centric®|||Centric Brake Hose||Brake Hose||False|17.53|1.50|7.00|6.00|0.35|805890171928|||M|
150.66337|||||Centric®|||Centric Brake Hose||Brake Hose||True|15.41|1.50|7.00|6.00|0.50|805890171881|||M|
150.66338|||||Centric®|||Centric Brake Hose||Brake Hose||False|15.41|1.50|7.00|6.00|0.50|805890171898|||M|
150.66339|||||Centric®|||Centric Brake Hose||Brake Hose||False|17.70|1.50|7.00|6.00|0.50|805890171904|||M|
150.66123|||||Centric®|||Centric Brake Hose||Brake Hose||False|19.22|1.50|7.00|6.00|0.25|805890252122|||M|
150.66120|||||Centric®|||Centric Brake Hose||Brake Hose||False|14.83|1.50|7.00|6.00|0.50|805890251132|||M|
150.66121|||||Centric®|||Centric Brake Hose||Brake Hose||False|14.83|1.50|7.00|6.00|0.25|805890251422|||M|
150.66122|||||Centric®|||Centric Brake Hose||Brake Hose||False|19.22|1.50|7.00|6.00|0.50|805890251712|||M|
150.66128|||||Centric®|||Centric Brake Hose||Brake Hose||False|19.67|1.50|7.00|6.00|0.50|805890651031|||M|
150.66141|||||Centric®|||Centric Brake Hose||Brake Hose||False|27.56|1.50|7.00|6.00|0.70|805890637530|||M|
150.66138|||||Centric®|||Centric Brake Hose||Brake Hose||False|27.10|1.50|7.00|6.00|0.75|805890618775|||M|
150.66142|||||Centric®|||Centric Brake Hose||Brake Hose||False|24.15|4.00|13.00|10.00|6.00||||M|
150.66143|||||Centric®|||Centric Brake Hose||Brake Hose||False|24.15|4.00|13.00|10.00|6.00||||M|
150.66150|||||Centric®|||Centric Brake Hose||Brake Hose||False|32.48|1.50|7.00|6.00|1.00|805890910435|||M|
150.66300|||||Centric®|||Centric Brake Hose||Brake Hose||False|11.16|1.50|7.00|6.00|0.40|805890091530|||M|
150.66301|||||Centric®|||Centric Brake Hose||Brake Hose||False|13.77|1.50|7.00|6.00|0.40|805890091547|||M|
150.66302|||||Centric®|||Centric Brake Hose||Brake Hose||False|12.22|1.50|7.00|6.00|0.40|805890091554|||M|
150.66303|||||Centric®|||Centric Brake Hose||Brake Hose||True|16.72|1.50|7.00|6.00|0.40|805890091561|||M|
150.66333|||||Centric®|||Centric Brake Hose||Brake Hose||True|13.28|1.50|7.00|6.00|0.40|805890171843|||M|
150.66334|||||Centric®|||Centric Brake Hose||Brake Hose||False|13.28|1.50|7.00|6.00|0.40|805890171850|||M|
150.66335|||||Centric®|||Centric Brake Hose||Brake Hose||False|15.82|1.50|7.00|6.00|0.30|805890171867|||M|
150.66336|||||Centric®|||Centric Brake Hose||Brake Hose||True|16.47|1.50|7.00|6.00|0.50|805890171874|||M|
150.66328|||||Centric®|||Centric Brake Hose||Brake Hose||False|13.77|1.50|7.00|6.00|0.30|805890091783|||M|
150.66329|||||Centric®|||Centric Brake Hose||Brake Hose||False|18.24|1.50|7.00|6.00|0.40|805890091790|||M|
150.66313|||||Centric®|||Centric Brake Hose||Brake Hose||False|10.58|1.50|7.00|6.00|0.30|805890091646|||M|
150.66317|||||Centric®|||Centric Brake Hose||Brake Hose||False|16.47|1.50|7.00|6.00|0.30|805890091677|||M|
150.66319|||||Centric®|||Centric Brake Hose||Brake Hose||True|10.58|1.50|7.00|6.00|0.30|805890091691|||M|
150.66321|||||Centric®|||Centric Brake Hose||Brake Hose||False|10.10|1.50|7.00|6.00|0.30|805890091714|||M|
150.66324|||||Centric®|||Centric Brake Hose||Brake Hose||False|16.72|1.50|7.00|6.00|0.40|805890091745|||M|
150.66323|||||Centric®|||Centric Brake Hose||Brake Hose||False|11.16|1.50|7.00|6.00|0.30|805890091738|||M|
150.66311|||||Centric®|||Centric Brake Hose||Brake Hose||False|12.64|1.50|7.00|6.00|0.40|805890091622|||M|
150.66306|||||Centric®|||Centric Brake Hose||Brake Hose||False|11.65|1.50|7.00|6.00|0.40|805890091592|||M|
150.66314|||||Centric®|||Centric Brake Hose||Brake Hose||True|15.41|1.50|7.00|6.00|0.30|805890091653|||M|
141.62101|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|45|True|53.68|5.38|9.38|7.25|6.00|805890129042|||M|
141.62102|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|45|True|53.68|5.38|9.38|7.25|6.00|805890129059|||M|
141.62094|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|70|True|53.68|5.38|9.38|7.25|8.00|805890124801|||M|
141.62085|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|45|True|58.53|5.38|9.38|7.25|8.00|805890124719|||M|
141.62086|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|45|True|58.53|5.38|9.38|7.25|8.00|805890124726|||M|
141.62093|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|70|True|53.68|5.38|9.38|7.25|8.00|805890124795|||M|
141.62095|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|70|True|51.21|5.38|9.38|7.25|6.00|805890124818|||M|
141.62096|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|70|True|51.21|5.38|9.38|7.25|6.00|805890124832|||M|
141.62097|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|70|True|53.68|5.38|9.38|7.25|6.00|805890124825|||M|
141.62098|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|70|True|53.68|5.38|9.38|7.25|6.00|805890124849|||M|
141.62127|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|75|True|58.08|5.38|9.38|7.25|8.00|805890125051|||M|
141.62128|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|75|True|58.08|5.38|9.38|7.25|8.00|805890125068|||M|
141.62123|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|20|True|40.24|5.38|9.38|7.25|8.00|805890125013|||M|
141.62124|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|20|True|40.24|5.38|9.38|7.25|8.00|805890125020|||M|
141.62125|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|25|True|43.99|5.75|11.75|7.75|9.00|805890125037|||M|
141.62126|||||Centric®|||Centric Semi Loaded Brake Caliper||Semi Loaded Brake Caliper|25|True|43.99|5.75|11.75|7.75|9.00|805890125044|||M|
